"('anchor', 'track_id')","('positive', 'track_id')","('negative', 'track_id')","('anchor', 'genre_top')","('positive', 'genre_top')","('negative', 'genre_top')","('anchor', 'album_id')","('positive', 'album_id')","('negative', 'album_id')","('anchor', 'artist_id')","('positive', 'artist_id')","('negative', 'artist_id')","('anchor', 'genres_all')","('positive', 'genres_all')","('negative', 'genres_all')"
117885,72456,122362,Rock,Rock,Folk,18093,12885,18525,19909,14727,20475,"[25, 66, 12, 111]","[25, 12, 85]","[17, 103]"
99419,64035,119991,Rock,Rock,Hip-Hop,16058,11556,18314,18027,13415,20156,"[89, 12, 85, 25]","[25, 66, 12, 111]",[21]
137998,75230,147295,Rock,Rock,Folk,20737,13234,21973,22212,15249,22050,"[31, 12, 167]","[12, 45, 31]","[17, 180, 103]"
28070,113512,142538,Rock,Rock,International,6081,17494,21400,7073,19406,22680,"[25, 12, 85, 111]","[12, 85, 70, 359]","[504, 2]"
7872,130691,110171,Rock,Rock,Folk,2129,19678,17065,1710,21524,1625,"[25, 12]","[70, 167, 12, 314, 31]",[17]
33992,129046,61587,Rock,Rock,Pop,7074,19464,11202,8391,21266,129,"[25, 12, 111]","[27, 12]","[10, 76]"
131554,82462,38834,Rock,Rock,International,19818,13998,7758,21464,4120,9237,"[12, 109, 439, 25, 31]",[12],"[177, 2]"
255,19685,45388,Rock,Rock,Instrumental,100,4482,8832,80,1110,10458,[12],"[113, 26, 12]","[107, 1235]"
99260,129091,26605,Rock,Rock,Experimental,16038,19471,5784,16183,1860,5994,"[25, 12]","[404, 12, 85]","[186, 38]"
95249,26642,147261,Rock,Rock,Hip-Hop,15451,5793,21964,7491,6742,23411,"[25, 12, 111]","[404, 58, 12, 85]","[539, 21]"
87430,55714,98573,Rock,Rock,Hip-Hop,14724,10331,15949,16748,12166,15196,"[26, 12, 31]","[26, 12]","[539, 21]"
106956,74348,9505,Rock,Rock,Experimental,16654,13132,2279,13017,15106,2240,"[167, 12, 31]","[26, 12]","[32, 1, 38]"
95309,98297,59678,Rock,Rock,International,15555,15555,10956,17534,17534,12853,"[66, 12]","[66, 12]",[2]
66717,135371,134938,Rock,Rock,International,11975,20311,20263,13904,21958,19607,"[89, 25, 12, 71]","[66, 12, 98]","[1032, 2, 102]"
111658,106951,43519,Rock,Rock,International,13316,16653,8534,13523,18706,10174,"[88, 66, 12, 85]","[25, 66, 12, 111]","[130, 2, 741]"
74706,108079,6380,Rock,Rock,International,20610,16816,1984,13523,18823,1836,"[88, 66, 12, 85]","[25, 26, 12, 109]","[2, 118, 102]"
11306,109481,95725,Rock,Rock,Instrumental,2476,16986,15602,2343,19012,6074,"[58, 12, 66]","[25, 12, 109, 361]",[1235]
64918,86562,116873,Rock,Rock,Folk,11713,14579,17975,13526,16616,19841,"[64, 25, 12]","[58, 12, 66]","[17, 103]"
146478,137423,38896,Rock,Rock,Experimental,21861,20639,7762,23325,22156,9279,"[66, 12, 85]","[25, 66, 12, 111]","[38, 125, 30]"
113513,72513,113270,Rock,Rock,International,17494,12891,17457,19406,14734,19368,"[12, 85, 70, 359]",[12],[2]
40986,105141,145042,Rock,Rock,Electronic,8113,16446,21644,9623,11578,9680,"[66, 12]","[12, 70, 31]","[296, 182, 15]"
71714,108962,118670,Rock,Rock,Folk,12701,16914,18178,14528,18947,20061,"[64, 25, 12]","[88, 66, 12]",[17]
119715,84290,6855,Rock,Rock,Folk,18271,14235,2040,4925,1057,1615,"[58, 12]",[12],[17]
93985,109497,87101,Rock,Rock,Instrumental,15436,16986,14647,17349,19012,16682,"[25, 27, 12, 85]","[25, 12, 109, 361]","[18, 1235]"
122087,142947,4076,Rock,Rock,International,18501,21444,2216,13262,22765,1134,"[66, 12, 85]","[25, 12, 85, 111]","[2, 46]"
108031,120518,145432,Rock,Rock,Instrumental,16755,18357,19143,18780,20157,18673,"[25, 66, 12, 109]","[25, 98, 12]",[1235]
137719,128709,68838,Rock,Rock,Folk,20690,19412,12285,1860,21203,14026,"[404, 12, 85]","[88, 12, 85]",[17]
85787,97690,110927,Rock,Rock,Folk,14462,15823,17160,13535,15300,19109,"[89, 25, 12, 109]","[89, 66, 12, 25]","[17, 103]"
40134,71715,121922,Rock,Rock,International,7966,12702,18489,9448,14588,20367,"[361, 12, 45, 109, 53, 25, 90, 31]","[25, 66, 12]","[2, 79]"
127339,96402,69828,Rock,Rock,Hip-Hop,19251,15654,12415,7410,17630,14320,"[26, 12, 36, 98]","[12, 31]","[539, 21]"
114411,134034,98655,Rock,Rock,International,17631,20132,15960,19498,17145,3936,"[26, 12]","[66, 27, 12]","[2, 118]"
67558,112315,114940,Rock,Rock,International,12101,17338,17717,14024,11018,18030,"[98, 12]","[98, 12, 31]","[2, 102, 130]"
33538,129091,128668,Rock,Rock,Hip-Hop,7011,19471,19401,538,1860,17125,[12],"[404, 12, 85]",[21]
142402,67237,93727,Rock,Rock,Electronic,21380,12050,15416,22668,13978,13518,"[98, 12, 31]",[12],"[296, 181, 15]"
126671,61492,58068,Rock,Rock,Experimental,19146,11189,10720,21027,13115,11326,"[66, 12]","[66, 12, 98]","[38, 224, 30]"
75903,125002,148288,Rock,Rock,Pop,13301,18891,22108,15289,12676,23544,"[25, 12, 111]","[12, 109, 404, 85, 89, 25]","[362, 10]"
127559,72513,51203,Rock,Rock,Experimental,19286,12891,9652,21107,14734,11463,"[58, 12]",[12],"[224, 38]"
141173,72456,114042,Rock,Rock,Hip-Hop,21225,12885,17582,22535,14727,19459,"[71, 12, 45, 53, 25]","[25, 12, 85]",[21]
3722,54163,56472,Rock,Rock,International,930,10128,10437,876,11945,4799,"[58, 45, 12, 53]","[25, 58, 12, 85]","[2, 172]"
14736,148246,49068,Rock,Rock,Experimental,3430,22103,2279,4120,1228,2240,[12],"[58, 12]","[32, 1, 38]"
47526,126666,11677,Rock,Rock,International,9104,19146,2870,7073,21027,2795,"[25, 12, 85, 111]","[66, 12]","[2, 46]"
139770,61814,12147,Rock,Rock,Pop,21031,11234,2958,22388,3966,3200,"[25, 12, 109]","[98, 361, 12, 109, 25]",[10]
112529,127559,17132,Rock,Rock,Folk,17361,19286,3888,19279,21107,1516,"[25, 12, 109]","[58, 12]",[17]
4835,95250,141180,Rock,Rock,Pop,1433,15451,21227,1119,7491,22538,[12],"[25, 12, 111]","[10, 362]"
88899,128711,33424,Rock,Rock,International,14879,19412,6973,16849,21203,8255,"[66, 27, 12]","[88, 12, 85]","[2, 46]"
88959,6776,114212,Rock,Rock,Instrumental,14890,2032,17601,15300,889,19472,"[66, 12, 89, 314, 25]","[12, 101, 31]","[18, 1235]"
14737,14742,126887,Rock,Rock,Instrumental,3430,3430,19180,4120,4120,19461,[12],[12],"[18, 1235]"
96759,137632,116372,Rock,Rock,Experimental,15705,20671,17913,17704,21476,16194,"[89, 12, 25]","[101, 167, 12, 45, 109, 53, 25, 31]","[1, 38, 30]"
56552,99442,145003,Rock,Rock,Folk,10449,16060,21638,12277,17172,23106,"[101, 12, 45, 53, 31]","[404, 12, 85]","[17, 103]"
37147,75903,123938,Rock,Rock,Electronic,7504,13301,18748,8895,15289,20706,"[12, 31]","[25, 12, 111]","[183, 468, 15]"
104086,114406,109446,Rock,Rock,Folk,16335,17630,16983,3841,19498,19010,"[66, 12]","[26, 12]","[17, 103]"
99345,87153,78851,Rock,Rock,Hip-Hop,16048,14657,13584,16689,16689,15601,"[66, 12, 31]","[66, 12, 85, 31]","[83, 100, 21]"
14737,74669,135338,Rock,Rock,Pop,3430,13179,20308,4120,10990,21957,[12],"[98, 26, 12, 113, 58]",[10]
67163,141173,24917,Rock,Rock,Experimental,12036,21225,5463,13940,22535,3307,"[58, 36, 12]","[71, 12, 45, 53, 25]","[38, 30]"
86263,101951,115817,Rock,Rock,Experimental,14535,16194,17678,16586,18238,19535,"[25, 12, 109]","[25, 12, 85]","[41, 38]"
86761,29813,136321,Rock,Rock,Electronic,14588,6365,20474,15106,7425,22007,"[26, 12]","[89, 25, 12, 71]","[400, 182, 15]"
56651,75903,117943,Rock,Rock,International,10460,13301,18100,12289,15289,5507,"[12, 404, 85]","[25, 12, 111]","[2, 79]"
110546,58542,14316,Rock,Rock,International,17119,10796,3335,19091,12721,3936,"[25, 12, 109]",[12],"[2, 118]"
107101,74706,138580,Rock,Rock,Electronic,16683,20610,20821,18730,13523,21157,"[25, 12, 85]","[88, 66, 12, 85]","[296, 181, 182, 15]"
114199,138319,19415,Rock,Rock,Pop,17599,20786,4411,19470,22240,5202,"[12, 31]","[88, 25, 12, 111]","[10, 76]"
57968,107506,85400,Rock,Rock,Experimental,10704,16739,14403,11423,18772,83,"[64, 25, 12, 70]","[89, 25, 12, 109]","[32, 38]"
83790,137605,110684,Rock,Rock,Experimental,14152,20668,17141,16205,21084,16239,"[101, 12, 109, 25, 31]","[88, 89, 12, 25]","[224, 38, 47]"
113294,95231,52121,Rock,Rock,International,17460,15546,9796,7211,17496,11630,"[25, 12, 109, 361]","[25, 12]","[2, 46]"
96408,9491,53160,Rock,Rock,International,15555,2336,9954,17534,2249,6543,"[66, 12]","[64, 25, 12]","[2, 79]"
104227,4784,9918,Rock,Rock,Experimental,16354,1671,2457,18401,823,1232,"[12, 85]",[12],"[38, 32, 22]"
91851,113822,120774,Rock,Rock,Instrumental,15189,17540,18373,17124,19436,20273,"[88, 89, 12, 25]","[66, 12]","[18, 1235]"
114412,33459,132792,Rock,Rock,Pop,17631,6983,19984,19498,8266,12953,"[26, 12]","[66, 12]","[10, 76]"
49817,23041,113026,Rock,Rock,Pop,9460,5046,17420,11298,4449,5673,"[25, 12, 109]","[89, 25, 12]","[10, 76]"
91329,135375,118922,Rock,Rock,Electronic,15080,20311,17759,2915,21958,19453,"[66, 12, 85]","[66, 12, 98]","[495, 286, 15]"
47471,76121,75436,Rock,Rock,Instrumental,9092,13320,13251,10865,15397,3951,"[361, 12, 109, 25, 31]","[12, 85]","[107, 18, 1235]"
126669,129092,148441,Rock,Rock,Electronic,19146,19471,22131,21027,1860,22990,"[66, 12]","[404, 12, 85]","[337, 181, 15]"
129098,130692,24975,Rock,Rock,Experimental,19471,19678,5469,1860,21524,129,"[404, 12, 85]","[70, 167, 12, 314, 31]","[224, 38]"
131553,33461,111220,Rock,Rock,Instrumental,19818,6983,17195,21464,8266,15547,"[12, 109, 439, 25, 31]","[66, 12]","[107, 18, 1235]"
113294,116547,88864,Rock,Rock,Folk,17460,17942,5114,7211,7410,3228,"[25, 12, 109, 361]","[98, 58, 36, 12, 89, 26, 25]",[17]
26639,1891,115927,Rock,Rock,Folk,5793,476,17824,6742,305,19714,"[404, 58, 12, 85]",[12],[17]
124996,56646,147261,Rock,Rock,Hip-Hop,18891,10460,21964,12676,12289,23411,"[12, 109, 404, 85, 89, 25]","[12, 404, 85]","[539, 21]"
126300,133276,85833,Rock,Rock,Electronic,19088,20043,14467,20985,21772,11574,"[26, 12, 66, 359]","[26, 12]","[400, 42, 182, 15]"
118279,122395,98550,Rock,Rock,Hip-Hop,13316,18530,15947,13523,20481,12271,"[88, 66, 12, 85]","[404, 12, 85]","[539, 21]"
31999,75786,92131,Rock,Rock,Pop,6690,13290,15238,7920,15310,17123,"[66, 12]",[12],"[362, 10]"
112526,142950,62005,Rock,Rock,Instrumental,17361,21444,11258,19279,22765,13198,"[25, 12, 109]","[25, 12, 85, 111]","[18, 1235]"
9560,50448,51113,Rock,Rock,Experimental,2350,9545,9641,1917,11374,1977,[12],"[25, 12]","[1, 38]"
142950,40938,117629,Rock,Rock,Folk,21444,8103,18057,22765,5905,19890,"[25, 12, 85, 111]","[25, 12, 111]","[17, 103]"
114430,33992,14869,Rock,Rock,Electronic,17633,7074,3446,8370,8391,4140,"[66, 12]","[25, 12, 111]","[181, 15]"
136094,88959,122578,Rock,Rock,Pop,20445,14890,18541,22020,15300,10066,"[89, 12, 25, 111]","[66, 12, 89, 314, 25]",[10]
110636,145068,18146,Rock,Rock,Pop,17127,21653,4161,18163,23115,2532,"[113, 58, 26, 12]","[167, 12, 109, 439, 25, 31]","[10, 76]"
93983,85787,116457,Rock,Rock,Folk,15436,14462,17927,17349,13535,19810,"[25, 27, 12, 85]","[89, 25, 12, 109]",[17]
109468,63471,10447,Rock,Rock,Folk,16984,11112,2583,19011,13017,77,"[25, 12, 85, 111]","[167, 12, 31]",[17]
75784,112318,121660,Rock,Rock,Instrumental,13290,17338,18457,15310,11018,11939,[12],"[98, 12, 31]","[107, 18, 1235]"
58225,40940,122247,Rock,Rock,Experimental,10751,8103,18212,7486,5905,19268,"[12, 111, 89, 27, 25]","[25, 12, 111]","[32, 38]"
137213,41812,85968,Rock,Rock,Folk,20599,8228,14491,22128,9843,16527,"[440, 25, 12, 85]",[12],[17]
86788,10675,44169,Rock,Rock,Experimental,14588,2640,8653,16627,2630,10267,"[12, 31]","[12, 70]","[32, 250, 38]"
14653,48015,108472,Rock,Rock,Instrumental,3406,9215,16870,3227,11008,18876,"[66, 12]","[113, 66, 26, 12]","[18, 1235]"
110985,126598,123484,Rock,Rock,Instrumental,17168,19132,18676,19115,21022,20655,"[26, 12, 98]","[113, 58, 26, 12]","[18, 1235]"
137722,117450,111935,Rock,Rock,Hip-Hop,20690,18036,17282,1860,17344,19201,"[404, 12, 85]","[25, 12, 85]","[539, 21]"
14733,116547,56497,Rock,Rock,Hip-Hop,3430,17942,10440,4120,7410,4035,[12],"[98, 58, 36, 12, 89, 26, 25]","[811, 21]"
143095,63043,134447,Rock,Rock,Electronic,21467,11430,20190,12802,7916,21886,"[25, 12, 85, 404]","[89, 66, 12, 25]","[184, 181, 182, 15]"
122686,16819,14601,Rock,Rock,International,18570,3823,3376,17997,4632,4053,"[89, 26, 12, 25]","[404, 12, 85]","[2, 92, 214]"
126300,113513,138016,Rock,Rock,Folk,19088,17494,20742,20985,19406,22216,"[26, 12, 66, 359]","[12, 85, 70, 359]",[17]
69727,137214,67457,Rock,Rock,Experimental,12381,20599,12080,7678,22128,1783,"[12, 45, 53, 88, 90]","[440, 25, 12, 85]","[1, 38]"
113511,138306,142568,Rock,Rock,International,17494,20784,21404,19406,22239,22684,"[12, 85, 70, 359]","[25, 12, 85]","[2, 79]"
123474,128448,115592,Rock,Rock,Experimental,18673,19381,17772,20653,5911,19671,"[88, 66, 12]",[12],"[125, 38]"
127330,3762,134486,Rock,Rock,Pop,19249,636,20106,21084,921,19472,"[88, 89, 12, 25]","[26, 12]",[10]
62445,132171,105716,Rock,Rock,Folk,11370,19909,16511,13262,21655,18573,"[25, 12, 359, 111]","[25, 12, 109]",[17]
99345,122079,95911,Rock,Rock,Hip-Hop,16048,18501,2402,16689,13262,2283,"[66, 12, 31]","[66, 12, 85]",[21]
84757,121869,48863,Rock,Rock,Experimental,14309,18484,9335,11235,20359,10154,"[26, 12, 359]","[25, 12, 85, 111]","[456, 250, 38]"
9560,54626,138581,Rock,Rock,Electronic,2350,10219,20821,1917,12023,21157,[12],"[101, 12, 113, 26, 31]","[296, 181, 182, 15]"
135372,113574,9477,Rock,Rock,Experimental,20311,17502,2279,21958,5911,2240,"[66, 12, 98]","[66, 12]","[32, 1, 38]"
69726,127339,126887,Rock,Rock,Instrumental,12381,19251,19180,7678,7410,19461,"[12, 45, 53, 88, 90]","[26, 12, 36, 98]","[18, 1235]"
123427,74671,14318,Rock,Rock,International,18668,13179,3335,19172,10990,3936,"[25, 66, 12]","[98, 26, 12, 113, 58]","[2, 118]"
133729,126295,35443,Rock,Rock,Folk,20089,19088,7307,8781,20985,8610,"[58, 12, 314]","[26, 12, 66, 359]","[17, 103]"
94102,59374,4017,Rock,Rock,Folk,15461,10894,882,17370,12802,1070,"[66, 359, 12, 111, 25]","[25, 12, 85, 404]",[17]
141894,96400,107588,Rock,Rock,Folk,21299,15654,16749,22586,17630,18755,"[12, 31]","[12, 31]",[17]
113294,48368,70654,Rock,Rock,Hip-Hop,17460,9232,12548,7211,11018,14456,"[25, 12, 109, 361]","[12, 31]",[21]
86993,69781,1673,Rock,Rock,Experimental,14635,12397,427,16660,5594,272,"[12, 31]","[25, 12, 111]","[38, 30]"
4022,55719,12062,Rock,Rock,Folk,904,10331,2931,1072,12166,77,"[25, 12, 109]","[26, 12]",[17]
75785,122686,115269,Rock,Rock,International,13290,18570,17752,15310,17997,13021,[12],"[89, 26, 12, 25]","[2, 118, 130]"
75788,66537,43868,Rock,Rock,Hip-Hop,13290,11946,8608,15310,10027,10230,[12],"[404, 27, 12, 85]","[811, 21]"
71937,106562,54468,Rock,Rock,International,12746,16604,10191,14646,18269,11989,"[314, 12]","[404, 314, 12, 85]","[2, 79]"
124185,112315,116527,Rock,Rock,Instrumental,18777,17338,17937,20733,11018,19472,"[12, 31]","[98, 12, 31]",[1235]
136705,143318,38361,Rock,Rock,Folk,20532,21509,7693,22091,21127,9172,"[404, 27, 12, 85]","[12, 101, 31]","[49, 17]"
54735,100799,78849,Rock,Rock,Hip-Hop,10238,16134,13584,12039,18153,15601,"[89, 25, 12]","[88, 89, 12, 25]","[83, 100, 21]"
126666,55718,91177,Rock,Rock,International,19146,10331,15103,21027,12166,17040,"[66, 12]","[26, 12]","[177, 2]"
142949,121869,49029,Rock,Rock,Folk,21444,18484,9350,22765,20359,1331,"[25, 12, 85, 111]","[25, 12, 85, 111]","[17, 103]"
124393,124185,105451,Rock,Rock,Hip-Hop,18799,18777,16471,20763,20733,3226,"[26, 12, 98]","[12, 31]",[21]
37147,96408,718,Rock,Rock,Folk,7504,15555,203,8895,17534,143,"[12, 31]","[66, 12]",[17]
58543,86993,81362,Rock,Rock,Experimental,10796,14635,13904,12721,16660,12529,[12],"[12, 31]","[38, 6, 1193, 16, 763]"
50752,95250,127180,Rock,Rock,Pop,9588,15451,19225,11418,7491,15469,"[12, 31]","[25, 12, 111]",[10]
125551,123868,15476,Rock,Rock,Experimental,18978,18740,3548,20913,20697,4271,"[12, 45, 53, 25, 26]","[25, 12, 85, 111]","[38, 22]"
113822,9550,12046,Rock,Rock,Folk,17540,2350,2930,19436,1917,77,"[66, 12]",[12],[17]
143214,143220,122363,Rock,Rock,Folk,21489,21489,18525,22790,22790,20475,"[66, 12, 98]","[66, 12, 98]","[17, 103]"
108079,133275,109480,Rock,Rock,Folk,16816,20043,16985,18823,21772,17024,"[25, 26, 12, 109]","[26, 12]","[17, 103]"
106951,114406,48452,Rock,Rock,Pop,16653,17630,9279,18706,19498,7337,"[25, 66, 12, 111]","[26, 12]","[362, 10]"
26642,129091,42023,Rock,Rock,International,5793,19471,8263,6742,1860,9938,"[404, 58, 12, 85]","[404, 12, 85]","[2, 79]"
116547,50754,43761,Rock,Rock,Folk,17942,9588,8549,7410,11418,10180,"[98, 58, 36, 12, 89, 26, 25]","[12, 31]","[17, 94]"
41812,71371,42376,Rock,Rock,Electronic,8228,12653,8295,9843,14555,9067,[12],"[25, 12]","[184, 15]"
4108,112735,83717,Rock,Rock,Hip-Hop,831,17382,14145,1152,19287,7473,[12],"[27, 12, 45, 31]",[21]
124461,112020,111391,Rock,Rock,Pop,18812,13316,17220,20739,13523,16362,"[12, 45, 53, 90, 31]","[88, 66, 12, 85]","[10, 76]"
119574,84788,98203,Rock,Rock,Electronic,18259,14314,15887,1824,5265,17907,"[27, 12, 31]","[25, 12, 71]","[296, 181, 15]"
50754,134034,109906,Rock,Rock,Folk,9588,20132,17031,11418,17145,19031,"[12, 31]","[66, 27, 12]","[17, 103]"
71617,122683,126276,Rock,Rock,Instrumental,12688,18570,19087,3231,17997,19461,"[12, 31]","[89, 26, 12, 25]","[18, 1235]"
87155,66535,86793,Rock,Rock,Electronic,14657,11946,14588,16689,10027,16640,"[66, 12, 85, 31]","[404, 27, 12, 85]","[184, 15]"
112734,50447,48439,Rock,Rock,Electronic,17382,9545,9278,19287,11374,11089,"[27, 12, 45, 31]","[25, 12]","[183, 468, 15]"
110980,41812,130711,Rock,Rock,Hip-Hop,17168,8228,19682,19115,9843,21509,"[26, 12, 98]",[12],"[100, 21]"
58541,112527,105825,Rock,Rock,Hip-Hop,10796,17361,16526,12721,19279,18584,[12],"[25, 12, 109]","[100, 21]"
138318,86562,89192,Rock,Rock,Hip-Hop,20786,14579,14889,22240,16616,16856,"[88, 25, 12, 111]","[58, 12, 66]","[100, 21]"
70813,133729,53159,Rock,Rock,International,12566,20089,9954,14486,8781,6543,"[31, 12, 439]","[58, 12, 314]","[2, 79]"
108505,85788,126716,Rock,Rock,Instrumental,16875,14462,19151,18884,13535,19461,"[25, 26, 12, 109]","[89, 25, 12, 109]","[18, 1235]"
14742,6778,29245,Rock,Rock,Pop,3430,2032,6266,4120,889,7290,[12],"[12, 101, 31]","[10, 76]"
69727,33020,86484,Rock,Rock,Instrumental,12381,6843,14566,7678,8088,16611,"[12, 45, 53, 88, 90]","[66, 27, 12]","[267, 1235]"
137213,112735,114544,Rock,Rock,Electronic,20599,17382,17649,22128,19287,6550,"[440, 25, 12, 85]","[27, 12, 45, 31]","[495, 286, 182, 15]"
137417,105142,41820,Rock,Rock,Pop,20639,16446,8229,22156,18490,9454,"[25, 66, 12, 111]","[12, 70, 31]","[10, 76, 362]"
129095,87153,14319,Rock,Rock,International,19471,14657,3335,1860,16689,3936,"[404, 12, 85]","[66, 12, 85, 31]","[2, 118]"
106562,50445,96697,Rock,Rock,Folk,16604,9545,15695,18269,11374,17697,"[404, 314, 12, 85]","[25, 12]","[17, 103, 49]"
96399,138318,48862,Rock,Rock,Experimental,15654,20786,9335,17630,22240,10154,"[12, 31]","[88, 25, 12, 111]","[456, 250, 38]"
102195,85791,55235,Rock,Rock,International,16151,14462,10291,18163,13535,9169,"[113, 58, 26, 12]","[89, 25, 12, 109]","[2, 79]"
112317,113530,114291,Rock,Rock,Electronic,17338,17496,17611,11018,9856,19480,"[98, 12, 31]","[26, 12, 31]","[296, 181, 182, 15]"
106562,31999,37920,Rock,Rock,Electronic,16604,6690,7605,18269,7920,9068,"[404, 314, 12, 85]","[66, 12]","[240, 297, 15]"
126671,106956,150268,Rock,Rock,Instrumental,19146,16654,22402,21027,13017,23212,"[66, 12]","[167, 12, 31]","[107, 18, 1235]"
145068,3765,144741,Rock,Rock,Hip-Hop,21653,636,21613,23115,921,21888,"[167, 12, 109, 439, 25, 31]","[26, 12]",[21]
69947,136094,89814,Rock,Rock,Electronic,12440,20445,14961,14343,22020,16893,"[25, 12, 111]","[89, 12, 25, 111]","[296, 181, 15]"
131978,61814,130930,Rock,Rock,Instrumental,19878,11234,19716,10121,3966,19461,"[58, 12, 85]","[98, 361, 12, 109, 25]","[18, 1235]"
143098,137423,59659,Rock,Rock,International,21467,20639,10953,12802,22156,12839,"[25, 12, 85, 404]","[25, 66, 12, 111]","[2, 118]"
104227,72456,81576,Rock,Rock,Instrumental,16354,12885,13919,18401,14727,7168,"[12, 85]","[25, 12, 85]","[18, 1235]"
28692,38557,25031,Rock,Rock,International,6181,7723,5476,6978,9204,6416,"[64, 71, 12, 88, 25]","[12, 404, 85]","[130, 2, 524]"
149523,122472,27195,Rock,Rock,International,22299,18540,5873,23676,16692,6891,"[98, 36, 12, 113, 26]","[66, 12, 359]","[81, 2, 92]"
64659,137717,88856,Rock,Rock,Folk,11655,20690,5114,13496,1860,3228,"[26, 12, 66]","[404, 12, 85]",[17]
131552,23037,124892,Rock,Rock,Experimental,19818,5046,18870,21464,6043,20823,"[12, 109, 439, 25, 31]",[12],"[1, 250, 38]"
126294,133272,73776,Rock,Rock,International,19088,20043,13057,20985,21772,14991,"[26, 12, 66, 359]","[26, 12]","[130, 2]"
13556,129088,12346,Rock,Rock,Experimental,3193,19471,2982,3699,1860,3301,[12],"[404, 12, 85]","[224, 41, 38]"
14733,129089,105673,Rock,Rock,Electronic,3430,19471,16505,4120,1860,18569,[12],"[404, 12, 85]","[400, 182, 286, 15]"
69726,143221,125188,Rock,Rock,Folk,12381,21489,18930,7678,22790,9765,"[12, 45, 53, 88, 90]","[66, 12, 98]","[17, 103]"
1039,22093,72786,Rock,Rock,Hip-Hop,279,4879,12921,190,3228,3593,"[45, 12, 53]",[12],[21]
67121,57892,72072,Rock,Rock,Electronic,12032,10681,12773,13937,12277,14670,[12],"[101, 12, 439, 27, 31]","[297, 468, 182, 15]"
114406,146482,57629,Rock,Rock,Experimental,17630,21861,10608,19498,23325,6234,"[26, 12]","[66, 12, 85]","[41, 514, 38]"
113164,56645,134384,Rock,Rock,Pop,17440,10460,20183,19345,12289,19498,"[404, 58, 12, 85]","[12, 404, 85]",[10]
36526,100799,19729,Rock,Rock,Hip-Hop,7446,16134,4496,6196,18153,5278,"[66, 12]","[88, 89, 12, 25]",[21]
48368,106564,125809,Rock,Rock,Instrumental,9232,16604,19028,11018,18269,19461,"[12, 31]","[404, 314, 12, 85]","[18, 1235]"
123866,122088,122201,Rock,Rock,Experimental,18740,18501,18512,20697,13262,20445,"[25, 12, 85, 111]","[66, 12, 85]","[1, 38]"
112735,16995,62591,Rock,Rock,International,17382,3865,7688,19287,4656,9165,"[27, 12, 45, 31]","[27, 12]","[81, 2, 92]"
50539,139117,129807,Rock,Rock,Hip-Hop,9561,20902,19557,11384,22313,21393,"[12, 45, 53, 89, 25]","[89, 12, 25]","[811, 21, 542]"
142402,62458,69204,Rock,Rock,Electronic,21380,11355,12330,22668,13262,14209,"[98, 12, 31]","[25, 66, 12, 111]","[296, 400, 182, 15]"
121813,122082,43766,Rock,Rock,International,18477,18501,8584,20354,13262,411,"[25, 12]","[66, 12, 85]","[2, 118]"
7495,119922,48443,Rock,Rock,Electronic,2096,13316,9278,853,13523,11087,"[89, 12, 25]","[88, 66, 12, 85]","[183, 468, 15]"
131658,107391,83719,Rock,Rock,Hip-Hop,19831,16717,14145,21587,18754,7473,"[25, 12, 85, 111]","[101, 12, 109, 25, 31]",[21]
28274,106953,54667,Rock,Rock,Pop,6098,16654,10228,7111,13017,12028,"[66, 27, 12, 359]","[167, 12, 31]","[10, 76]"
108297,72513,68872,Rock,Rock,Experimental,16842,12891,12289,16025,14734,13452,"[58, 12]",[12],"[32, 38]"
60736,146482,98567,Rock,Rock,Hip-Hop,11111,21861,15948,13016,23325,15196,"[25, 12, 85, 404]","[66, 12, 85]","[539, 21]"
96935,95250,98567,Rock,Rock,Hip-Hop,15726,15451,15948,17496,7491,15196,"[25, 12, 109]","[25, 12, 111]","[539, 21]"
137424,66535,110651,Rock,Rock,Instrumental,20639,11946,17131,22156,10027,19096,"[25, 66, 12, 111]","[404, 27, 12, 85]",[1235]
